code,link_sec,date,doc_title,link_eng,link_es
 PR-4077 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4077,13/10/29,Argentina. Propuesta de préstamo para el “Programa de Becas en Ciencia y Tecnología”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10187,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10035
 PR-4076 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4076,13/10/24,Brasil. Propuesta de préstamo individual para el “Programa de Modernización de la Administración Fiscal del Estado de Roraima – PROFISCO/RR”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10188,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10036
 PR-4075 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4075,13/10/22,Suriname. Propuesta de préstamo para el proyecto “Apoyo al Fortalecimiento Institucional y Operacional del Sector Energético II”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10186,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10034
 PR-4074 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4074,13/10/22,Suriname. Propuesta de préstamo para el proyecto “Apoyo para Mejorar la Sostenibilidad del Servicio Eléctrico”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10185,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10033
 PR-4073-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4073-1,14/7/25,"Brasil. Préstamo 3061/OC-BR para el “Programa de Consolidación del Equilibrio Fiscal para el Desarrollo Económico y Social del Estado de Alagoas (PROCONFIS-AL)”, aprobado mediante Resolución DE-145/13. Informe de cumplimiento de las condiciones previas al desembolso del segundo y último tramo del financiamiento",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10309,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10157
 PR-4072 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4072,13/10/22,Bolivia. Propuesta de préstamo para el “Programa Nacional de Riego con Enfoque de Cuenca II”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10183,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10031
 PR-4071 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4071,13/10/22,Brasil. Propuesta de préstamo para el “Programa de Desarrollo de Turismo Sostenible del Estado de Pará (PRODETUR PARÁ)”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10182,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10030
 PR-4070-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4070-1,15/10/22,"Perú. Préstamo 3057/OC-PE para el proyecto “Acceso de la Base de la Pirámide en Perú a Financiamiento y Asesoría para la Construcción Progresiva de Vivienda”, aprobado mediante Resolución DE-142/13. Modificación",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-448,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-447
 PR-4069 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4069,13/10/17,Brasil. Propuesta de préstamo individual para el “Proyecto de Desarrollo de Hacienda del Distrito Federal (PRODEFAZ) – PROFISCO/DF”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10180,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10028
 PR-4068 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4068,13/10/15,Brasil. Propuesta de préstamo para el proyecto “Fortalecimiento de la Gestión Estatal de Salud”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10178,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10026
 PR-4067 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4067,13/10/15,Nicaragua. Propuesta de préstamo para el proyecto “Acceso al Crédito en Cadenas Productivas Rurales”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10179,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10027
 PR-4066 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4066,13/10/15,Uruguay. Propuesta de préstamo para el “Proyecto de Energía Eólica de Carapé I y II ”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-292,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-293
 PR-4065 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4065,13/10/10,Paraguay. Propuesta de préstamo para el “Financiamiento productivo para microempresarios de la base de la pirámide”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10176,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10024
 PR-4064-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4064-1,14/5/07,"Brasil. Préstamo 3039/OC-BR para el “Programa de Consolidación del Equilibrio Fiscal para el Desarrollo Económico y Social del Estado de Pernambuco (PROCONFIS-PE)”, aprobado mediante Resolución DE-131/13. Informe de cumplimiento de las condiciones previas al desembolso del segundo y último tramo del financiamiento",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10270,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10118
 PR-4063 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4063,13/10/08,Trinidad y Tobago. Propuesta de préstamo para el proyecto “Fortalecimiento de la Gestión de Información en el Registro General”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10173,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10021
 PR-4062 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4062,13/10/01,Uruguay. Propuesta de Línea de Crédito Condicional para Proyectos de Inversión (CCLIP) para el “Programa de Gestión de Gobierno Electrónico en el Sector Salud” y primer préstamo individual bajo la línea para el “Proyecto de Gestión de Gobierno Electrónico en el Sector Salud”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10172,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10020
 PR-4061-11 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4061-11,18/11/08,Chile. Notificación sobre Integración del Panel de Verificación de la Observancia para los préstamos 3008A/OC-CH y 3008B/OC-CH del “Proyecto de Energía Hidroeléctrica Alto Maipo”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10985,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10790
 PR-4060 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4060,13/9/24,Colombia. Propuesta de préstamo para el “Programa de Reforma para el Fortalecimiento del Sistema Nacional de Formación de Capital Humano – Fase II ”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10171,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10019
 PR-4059 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4059,13/9/20,Brasil. Propuesta de préstamo individual para el “Proyecto de Perfeccionamiento de la Gestión de Hacienda de Alagoas – PROFISCO/AL”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10168,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10016
 PR-4058 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4058,13/9/19,Brasil. Propuesta de préstamo individual para el “Programa de Desarrollo Integrado del Municipio de Cascavel (PROCIDADES-CASCAVEL)”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10167,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10015
 PR-4057 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4057,13/9/17,Costa Rica. Propuesta de préstamo subordinado para el proyecto “Asociación con el Banco Nacional de Costa Rica para el Financiamiento de MIPYME”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-284,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-285
 PR-4056 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4056,13/9/17,Panamá. Propuesta de préstamo para el “Programa Multifase de Inversiones en Agua Potable y Saneamiento – Fase II ”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10165,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10013
 PR-4055 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4055,13/9/17,Colombia. Propuesta de préstamo para el “Programa de Financiamiento para la Transformación Tecnológica del Sistema Integrado de Transporte Público de Bogotá”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10164,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10012
 PR-4054 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4054,13/9/10,Perú. Propuesta de préstamo para el proyecto “Mejoramiento del Servicio de Información Presupuestaria de Planillas del Sector Público ”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10161,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10009
 PR-4053 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4053,13/9/10,México. Propuesta de préstamo para el “Programa para la Mejora de la Productividad en México”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10160,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10008
 PR-4052 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4052,13/9/10,Guatemala. Propuesta de préstamo para el proyecto “Alianza con el Banco Industrial para el Financiamiento de MIPYME”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-282,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-283
 PR-4051 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4051,13/9/10,Brasil. Propuesta de préstamo para el “Programa de Aceleración del Desarrollo de la Educación de Amazonas – PADEAM ”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10159,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10007
 PR-4050 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4050,13/9/09,Argentina. Propuesta de préstamo para el “Programa de Infraestructura Vial del Norte Grande III”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10158,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10006
 PR-4049 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4049,13/9/03,Bolivia. Propuesta de préstamo para el proyecto “Alianza con Banco Económico para el Financiamiento de MIPYME”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-280,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-281
 PR-4048 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4048,13/9/03,"Brasil. Propuesta de una garantía parcial de crédito con “BDMG:Innovación en el Acceso a Financiamiento para el Microempresario de la Base de la Pirámide en el Estado de Minas Gerais, Brasil”",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10157,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10005
 PR-4047 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4047,13/9/03,Nicaragua. Propuesta de préstamo para el proyecto “Fortalecimiento de la Salud Comunitaria y Extensión de Servicios de Salud y Nutrición en las Comunidades del Corredor Seco”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10156,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10004
 PR-4046 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4046,13/9/03,Paraguay. Propuesta de préstamo y garantía para la “Asociación con Sudameris Bank para el Financiamiento de Pequeñas y Medianas Empresas”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-278,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-279
 PR-4045 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4045,13/9/03,Brasil. Propuesta de préstamo para el “Programa de Desarrollo del Turismo en el Estado de Sergipe (PRODETUR Nacional−SE)”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10155,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10003
 PR-4044 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4044,13/9/03,Perú. Propuesta de préstamo para el “Programa de Apoyo a la Agenda de Cambio Climatico III ”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10154,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10002
 PR-4043 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4043,13/8/27,Argentina. Propuesta de Línea de Crédito Condicional para Proyectos de Inversión (CCLIP) para el “Programa de Recuperación de Ferrocarriles Metropolitanos” y primer préstamo individual bajo la línea para el “Proyecto de Mejora Integral del Ferrocarril General Roca: Ramal Plaza Constitución – La Plata”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10151,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9999
 PR-4042 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4042,13/8/27,Colombia. Propuesta de préstamo para el “Programa del Fondo para una Tecnología Limpia para el Financiamiento de Proyectos de Eficiencia Energética en el Sector de Servicios” y cooperación técnica no reembolsable para la “Mitigación de las Emisiones de los Gases de Efecto Invernadero Mediante Proyectos de Eficiencia Energética en los Subsectores de Hoteles y de Clínicas y Hospitales ”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10148,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9996
 PR-4041 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4041,13/8/27,Bolivia. Propuesta de préstamo para el proyecto “Rehabilitación de la Autopista La Paz – El Alto”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10147,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9995
 PR-4040 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4040,13/8/27,Nicaragua. Propuesta de préstamo para el “Programa de Apoyo al Sector Transporte III”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10146,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9994
 PR-4039 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4039,13/8/26,Perú. Propuesta de préstamo para el “Programa de Competitividad Agraria III”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10145,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9993
 PR-4038 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4038,13/8/26,Colombia. Propuesta de préstamo para el “Programa para el Fortalecimiento del Sistema de Inversión Pública”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10144,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9992
 PR-4037 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4037,13/8/06,República Dominicana. Propuesta de préstamo para el “Fortalecimiento de la Gestión por Resultados del Sector Salud en República Dominicana”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10138,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9981
 PR-4036 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4036,13/8/06,República Dominicana. Propuesta de préstamo para el “Apoyo al Programa Progresando con Solidaridad”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10137,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9980
 PR-4035 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4035,13/8/06,Bolivia. Propuesta de préstamo para el “Programa de Apoyo a la Efectividad del Gasto Público III”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10136,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9979
 PR-4034 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4034,13/8/05,México. Propuesta de préstamo para el “Apoyo al Programa de Desarrollo Humano Oportunidades”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10135,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9978
 PR-4033 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4033,13/8/05,Perú. Propuesta de préstamo para el “Mejoramiento del Sistema Nacional de Control para una Gestión Pública Eficaz e Íntegra”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10134,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9977
 PR-4032 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4032,13/7/23,México. Propuesta de préstamo para el proyecto “FOMEPADE: Mayor Acceso a la Vivienda para los Empleados Públicos de la Base de la Pirámide en México”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10133,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9976
 PR-4031 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4031,13/7/23,El Salvador. Propuesta de préstamo para el “Programa de Desarrollo Turístico de la Franja Costero-Marina”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10132,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9975
 PR-4030 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4030,13/7/16,Brasil. Propuesta de préstamo para el “Programa de Apoyo a la Modernización de la Abogacía General de la Unión (PRO-AGU)”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10130,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9973
 PR-4029 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4029,13/7/15,Haití. Propuesta de financiamiento no reembolsable para el “Manejo Sostenible de las Cuencas Altas del Sudoeste de Haití - Parque Nacional Macaya”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10129,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9972
 PR-4028 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4028,13/7/09,Brasil. Propuesta de préstamo para el “Programa Vial de Integración y Logística Ceará IV-A”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10127,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9969
 PR-4027 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4027,13/7/09,Brasil. Propuesta de préstamo para el “Programa de Recuperación Ambiental de Belo Horizonte (Programa DRENURBS). Financiamiento Suplementario para la Primera Etapa”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10126,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9968
 PR-4026-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4026-2,13/8/23,"Perú. Propuesta de préstamo para el ""Programa de Gestión de Resultados para la Inclusión Social I"". Versión aprobada",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10141,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1566280393-8350
